DTXSID,PREFERREDNAME,CASRN,INCHIKEY,IUPACNAME,SMILES,INCHISTRING,MOLECULARFORMULA,AVERAGEMASS,MONOISOTOPICMASS,#ofSOURCES,#OFPUBMEDARTICLES,PUBCHEMDATASOURCES,CPDATCOUNT,QCLevel,#ToxCastActive,%ToxCastActive,TotalAssays,C,H,O,N,F,Cl,P,Br,I,S,V,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID001031460,"cis-2,5-Dimethyl-tetrahydro-thiophene",5161-13-7,IBKCTZVPGMUZGZ-OLQVQODUSA-N,,C[C@H]1CC[C@@H](C)S1,"InChI=1S/C6H12S/c1-5-3-4-6(2)7-5/h5-6H,3-4H2,1-2H3/t5-,6+",C6H12S,116.22,116.065972,5,,,,2, ,,,6,12,,,,,,,,1,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5061291,"1,3-Pentadiene, 4-methyl-",926-56-7,CJSBUWDGPXGFGA-UHFFFAOYSA-N,"4-Methylpenta-1,3-diene",CC(C)=CC=C,"InChI=1S/C6H10/c1-4-5-6(2)3/h4-5H,1H2,2-3H3",C6H10,82.146,82.078250,39,,52,,, ,,,6,10,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022274,"2,4,5-Trimethyloxazole",20662-84-4,ZRLDBDZSLLGDOX-UHFFFAOYSA-N,"2,4,5-Trimethyl-1,3-oxazole",CC1=NC(C)=C(C)O1,InChI=1S/C6H9NO/c1-4-5(2)8-6(3)7-4/h1-3H3,C6H9NO,111.144,111.068414,61,,104,,1, ,,,6,9,1,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90871180,"Ethane, 1-chloro-1-ethoxy-",7081-78-9,URGLIMIKUNFFMT-UHFFFAOYSA-N,1-Chloro-1-ethoxyethane,CCOC(C)Cl,"InChI=1S/C4H9ClO/c1-3-6-4(2)5/h4H,3H2,1-2H3",C4H9ClO,108.57,108.034193,21,,37,,, ,,,4,9,1,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3025590,Methylcyclopentane,96-37-7,GDOPTJXRTPNYNR-UHFFFAOYSA-N,Methylcyclopentane,CC1CCCC1,"InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",C6H12,84.162,84.093900,190,,121,226,1,10/235,4.0,235,6,12,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1023996,Cyclohexylamine,108-91-8,PAFZNILMFXTMIY-UHFFFAOYSA-N,Cyclohexanamine,NC1CCCCC1,"InChI=1S/C6H13N/c7-6-4-2-1-3-5-6/h6H,1-5,7H2",C6H13N,99.177,99.104799,254,1045,190,142,1,7/858,1.0,858,6,13,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40223857,p-tert-Butylethylbenzene,7364-19-4,OYBFKZHDPTTWGE-UHFFFAOYSA-N,1-tert-Butyl-4-ethylbenzene,CCC1=CC=C(C=C1)C(C)(C)C,"InChI=1S/C12H18/c1-5-10-6-8-11(9-7-10)12(2,3)4/h6-9H,5H2,1-4H3",C12H18,162.276,162.140851,24,,39,,, ,,,12,18,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020199,Bromoethane,74-96-4,RDHPKYGYEGBMSE-UHFFFAOYSA-N,Bromoethane,CCBr,"InChI=1S/C2H5Br/c1-2-3/h2H2,1H3",C2H5Br,108.966,107.957463,189,20,134,3,1,0/235,0.0,235,2,5,,,,,,1,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50960448,3-Hydroxyheptyl acetate,39920-56-4,WFLFWEJJPIIYBD-UHFFFAOYSA-N,3-Hydroxyheptyl acetate,CCCCC(O)CCOC(C)=O,"InChI=1S/C9H18O3/c1-3-4-5-9(11)6-7-12-8(2)10/h9,11H,3-7H2,1-2H3",C9H18O3,174.24,174.125594,9,,17,,5, ,,,9,18,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30862951,2-Propyn-1-amine,2450-71-7,JKANAVGODYYCQF-UHFFFAOYSA-N,Prop-2-yn-1-amine,NCC#C,"InChI=1S/C3H5N/c1-2-3-4/h1H,3-4H2",C3H5N,55.08,55.042199,50,163,142,,, ,,,3,5,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60211155,"2,2-Diethoxyethanol",621-63-6,IKKUKDZKIIIKJK-UHFFFAOYSA-N,"2,2-Diethoxyethan-1-ol",CCOC(CO)OCC,"InChI=1S/C6H14O3/c1-3-8-6(5-7)9-4-2/h6-7H,3-5H2,1-2H3",C6H14O3,134.175,134.094294,28,,106,,, ,,,6,14,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2032891,"2,6-Dichlorobenzoyl chloride",4659-45-4,JBLIDPPHFGWTKU-UHFFFAOYSA-N,"2,6-Dichlorobenzoyl chloride",ClC(=O)C1=C(Cl)C=CC=C1Cl,InChI=1S/C7H3Cl3O/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,C7H3Cl3O,209.45,207.924948,76,1,111,,1,4/235,2.0,235,7,3,1,,,3,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1061073,Heptafluoropropyl iodide,754-34-7,XTGYEAXBNRVNQU-UHFFFAOYSA-N,"1,1,1,2,2,3,3-Heptafluoro-3-iodopropane",FC(F)(F)C(F)(F)C(F)(F)I,"InChI=1S/C3F7I/c4-1(5,2(6,7)8)3(9,10)11",C3F7I,295.926,295.893290,87,1,71,1,1, ,,,3,,,,7,,,,1,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50972102,Hex-5-en-3-amine,5666-21-7,NENBPVJEHWLNLP-UHFFFAOYSA-N,Hex-5-en-3-amine,CCC(N)CC=C,"InChI=1S/C6H13N/c1-3-5-6(7)4-2/h3,6H,1,4-5,7H2,2H3",C6H13N,99.177,99.104799,10,,11,,5, ,,,6,13,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80871311,"3,4,4-Trimethylheptane",20278-88-0,BLNBSBLKPFFJKQ-UHFFFAOYSA-N,"3,4,4-Trimethylheptane",CCCC(C)(C)C(C)CC,"InChI=1/C10H22/c1-6-8-10(4,5)9(3)7-2/h9H,6-8H2,1-5H3",C10H22,142.286,142.172151,7,,18,,2, ,,,10,22,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3059842,o-Fluoroiodobenzene,348-52-7,TYHUGKGZNOULKD-UHFFFAOYSA-N,1-Fluoro-2-iodobenzene,FC1=C(I)C=CC=C1,InChI=1S/C6H4FI/c7-5-3-1-2-4-6(5)8/h1-4H,C6H4FI,222.001,221.934170,41,,127,,1, ,,,6,4,,,1,,,,1,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30991558,"Octahydro-1H-spiro[naphthalene-2,2'-oxirane]",7125-53-3,FPFVZIDENANHLL-UHFFFAOYSA-N,"Octahydro-1H-spiro[naphthalene-2,2'-oxirane]",C1OC11CCC2CCCCC2C1,"InChI=1S/C11H18O/c1-2-4-10-7-11(8-12-11)6-5-9(10)3-1/h9-10H,1-8H2",C11H18O,166.264,166.135765,5,,14,,5, ,,,11,18,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9047966,"1,2-Benzenedicarboxylic acid, dinonyl ester",84-76-4,DROMNWUQASBTFM-UHFFFAOYSA-N,"Dinonyl benzene-1,2-dicarboxylate",CCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCCC,"InChI=1S/C26H42O4/c1-3-5-7-9-11-13-17-21-29-25(27)23-19-15-16-20-24(23)26(28)30-22-18-14-12-10-8-6-4-2/h15-16,19-20H,3-14,17-18,21-22H2,1-2H3",C26H42O4,418.618,418.308310,111,3,96,5,1,5/235,2.0,235,26,42,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90871408,"3-Ethyl-2,3-dimethylhexane",52897-00-4,PJIFKODHGMUPFH-UHFFFAOYSA-N,"3-Ethyl-2,3-dimethylhexane",CCCC(C)(CC)C(C)C,"InChI=1/C10H22/c1-6-8-10(5,7-2)9(3)4/h9H,6-8H2,1-5H3",C10H22,142.286,142.172151,7,,21,,2, ,,,10,22,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00863379,"Cyclohexanepropanol, .alpha.,2,2,6-tetramethyl-",4361-23-3,UZWOWEPOVKVMEL-UHFFFAOYSA-N,"4-(2,2,6-Trimethylcyclohexyl)butan-2-ol",CC(O)CCC1C(C)CCCC1(C)C,"InChI=1S/C13H26O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h10-12,14H,5-9H2,1-4H3",C13H26O,198.35,198.198365,37,,30,,, ,,,13,26,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2062377,Ethyl 3-hexenoate,2396-83-0,VTSFIPHRNAESED-UHFFFAOYSA-N,Ethyl hex-3-enoate,CCOC(=O)CC=CCC,"InChI=1S/C8H14O2/c1-3-5-6-7-8(9)10-4-2/h5-6H,3-4,7H2,1-2H3",C8H14O2,142.198,142.099380,52,,28,,1, ,,,8,14,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40197620,Octyl hexanoate,4887-30-3,CMNMHJVRZHGAAK-UHFFFAOYSA-N,Octyl hexanoate,CCCCCCCCOC(=O)CCCCC,"InChI=1S/C14H28O2/c1-3-5-7-8-9-11-13-16-14(15)12-10-6-4-2/h3-13H2,1-2H3",C14H28O2,228.376,228.208930,46,,41,,, ,,,14,28,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00207633,1-Butylpyrrole,589-33-3,IIYSNNBEZBAQCQ-UHFFFAOYSA-N,1-Butyl-1H-pyrrole,CCCCN1C=CC=C1,"InChI=1S/C8H13N/c1-2-3-6-9-7-4-5-8-9/h4-5,7-8H,2-3,6H2,1H3",C8H13N,123.199,123.104799,29,,38,,, ,,,8,13,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00553763,Fluoro(iodo)methane,373-53-5,XGVXNTVBGYLJIR-UHFFFAOYSA-N,Fluoro(iodo)methane,FCI,InChI=1S/CH2FI/c2-1-3/h1H2,CH2FI,159.93,159.918520,12,,30,,, ,,,1,2,,,1,,,,1,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4075457,Ethylene glycol monovinyl ether,764-48-7,VUIWJRYTWUGOOF-UHFFFAOYSA-N,2-(Ethenyloxy)ethan-1-ol,OCCOC=C,"InChI=1S/C4H8O2/c1-2-6-4-3-5/h2,5H,1,3-4H2",C4H8O2,88.106,88.052429,57,4,98,,, ,,,4,8,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20177223,"Acetophenone, 3-ethyl-",22699-70-3,ZRYRILAFFDKOPB-UHFFFAOYSA-N,1-(3-Ethylphenyl)ethan-1-one,CCC1=CC(=CC=C1)C(C)=O,"InChI=1S/C10H12O/c1-3-9-5-4-6-10(7-9)8(2)11/h4-7H,3H2,1-2H3",C10H12O,148.205,148.088815,24,,78,,4, ,,,10,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5061245,5-Methylindan,874-35-1,RFXBCGVZEJEYGG-UHFFFAOYSA-N,"5-Methyl-2,3-dihydro-1H-indene",CC1=CC2=C(CCC2)C=C1,"InChI=1S/C10H12/c1-8-5-6-9-3-2-4-10(9)7-8/h5-7H,2-4H2,1H3",C10H12,132.206,132.093900,26,,43,,3, ,,,10,12,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4029143,2-Methylpentane,107-83-5,AFABGHUZZDYHJO-UHFFFAOYSA-N,2-Methylpentane,CCCC(C)C,"InChI=1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",C6H14,86.178,86.109550,213,6,217,273,1,4/235,2.0,235,6,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10905254,Hept-2-yn-1-ol,1002-36-4,OGDYROFIIXDTQK-UHFFFAOYSA-N,Hept-2-yn-1-ol,CCCCC#CCO,"InChI=1S/C7H12O/c1-2-3-4-5-6-7-8/h8H,2-4,7H2,1H3",C7H12O,112.172,112.088815,19,,78,,, ,,,7,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10914700,3-Chlorocyclopent-1-ene,96-40-2,LPSWJRSLXCPGBK-UHFFFAOYSA-N,3-Chlorocyclopent-1-ene,ClC1CCC=C1,"InChI=1S/C5H7Cl/c6-5-3-1-2-4-5/h1,3,5H,2,4H2",C5H7Cl,102.56,102.023628,13,,38,,, ,,,5,7,,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90182768,"1-Chloro-3,3-dimethylbutane",2855-08-5,XGCKOSFYXBAPQM-UHFFFAOYSA-N,"1-Chloro-3,3-dimethylbutane",CC(C)(C)CCCl,"InChI=1S/C6H13Cl/c1-6(2,3)4-5-7/h4-5H2,1-3H3",C6H13Cl,120.62,120.070578,28,,64,,, ,,,6,13,,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60211236,(Ethylthio)benzene,622-38-8,AEHWKBXBXYNPCX-UHFFFAOYSA-N,(Ethylsulfanyl)benzene,CCSC1=CC=CC=C1,"InChI=1S/C8H10S/c1-2-9-8-6-4-3-5-7-8/h3-7H,2H2,1H3",C8H10S,138.23,138.050321,30,,87,,, ,,,8,10,,,,,,,,1,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022266,4-Octylaniline,16245-79-7,ORKQJTBYQZITLA-UHFFFAOYSA-N,4-Octylaniline,CCCCCCCCC1=CC=C(N)C=C1,"InChI=1S/C14H23N/c1-2-3-4-5-6-7-8-13-9-11-14(15)12-10-13/h9-12H,2-8,15H2,1H3",C14H23N,205.345,205.183050,60,,86,,1, ,,,14,23,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40182278,Bicyclo(2.2.2)octane,280-33-1,GPRLTFBKWDERLU-UHFFFAOYSA-N,Bicyclo[2.2.2]octane,[H]C12CCC([H])(CC1)CC2,"InChI=1S/C8H14/c1-2-8-5-3-7(1)4-6-8/h7-8H,1-6H2",C8H14,110.2,110.109550,17,,56,,, ,,,8,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5063493,4-Nonanone,4485-09-0,TYBCSQFBSWACAA-UHFFFAOYSA-N,Nonan-4-one,CCCCCC(=O)CCC,"InChI=1S/C9H18O/c1-3-5-6-8-9(10)7-4-2/h3-8H2,1-2H3",C9H18O,142.242,142.135765,52,,68,,, ,,,9,18,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70208637,"Naphthalene, 2,6-diethyl-",59919-41-4,CJJFFBINNGWEBO-UHFFFAOYSA-N,"2,6-Diethylnaphthalene",CCC1=CC2=C(C=C1)C=C(CC)C=C2,"InChI=1S/C14H16/c1-3-11-5-7-14-10-12(4-2)6-8-13(14)9-11/h5-10H,3-4H2,1-2H3",C14H16,184.282,184.125201,6,,27,,4, ,,,14,16,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021557,Dibromomethane,74-95-3,FJBFPHVGVWTDIP-UHFFFAOYSA-N,Dibromomethane,BrCBr,InChI=1S/CH2Br2/c2-1-3/h1H2,CH2Br2,173.835,171.852326,214,47,121,20,1,4/402,1.0,402,1,2,,,,,,2,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7073222,"Benzene, 1-ethenyl-4-methoxy-",637-69-4,UAJRSHJHFRVGMG-UHFFFAOYSA-N,1-Ethenyl-4-methoxybenzene,COC1=CC=C(C=C)C=C1,"InChI=1S/C9H10O/c1-3-8-4-6-9(10-2)7-5-8/h3-7H,1H2,2H3",C9H10O,134.178,134.073165,46,4,127,,, ,,,9,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30922887,"3-Ethyl-2,2-dimethyloxirane",1192-22-9,OZVWXRGXOYUQEJ-UHFFFAOYSA-N,"3-Ethyl-2,2-dimethyloxirane",CCC1OC1(C)C,"InChI=1S/C6H12O/c1-4-5-6(2,3)7-5/h5H,4H2,1-3H3",C6H12O,100.161,100.088815,16,,26,,, ,,,6,12,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80871371,"2-(Difluoromethoxy)-1,1-difluoroethane",32778-16-8,RPVUQXHGCXIWHO-UHFFFAOYSA-N,"2-(Difluoromethoxy)-1,1-difluoroethane",FC(F)COC(F)F,"InChI=1S/C3H4F4O/c4-2(5)1-8-3(6)7/h2-3H,1H2",C3H4F4O,132.058,132.019827,16,,9,,2, ,,,3,4,1,,4,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7025215,Diundecyl phthalate,3648-20-2,QQVHEQUEHCEAKS-UHFFFAOYSA-N,"Diundecyl benzene-1,2-dicarboxylate",CCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC,"InChI=1S/C30H50O4/c1-3-5-7-9-11-13-15-17-21-25-33-29(31)27-23-19-20-24-28(27)30(32)34-26-22-18-16-14-12-10-8-6-4-2/h19-20,23-24H,3-18,21-22,25-26H2,1-2H3",C30H50O4,474.726,474.370910,140,,81,42,1,2/235,1.0,235,30,50,4,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020167,bis(2-Chloro-1-methylethyl) ether,108-60-1,QCFYJCYNJLBDRT-UHFFFAOYSA-N,1-Chloro-2-[(1-chloropropan-2-yl)oxy]propane,CC(CCl)OC(C)CCl,"InChI=1S/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3",C6H12Cl2O,171.06,170.026520,195,7,60,13,1,0/235,0.0,235,6,12,1,,,2,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID201034389,"1,2-Epoxy-5,9-cyclododecadiene",943-93-1,OWUVDWLTQIPNLN-UHFFFAOYNA-N,,C1CC=CCCC2OC2CCC=C1,"InChI=1/C12H18O/c1-2-4-6-8-10-12-11(13-12)9-7-5-3-1/h3-6,11-12H,1-2,7-10H2",C12H18O,178.275,178.135765,6,,,,2, ,,,12,18,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9059418,"Ethanol, 2-[2-(3-aminopropoxy)ethoxy]-",112-33-4,DCZMLYRQHBZWLZ-UHFFFAOYSA-N,2-[2-(3-Aminopropoxy)ethoxy]ethan-1-ol,NCCCOCCOCCO,"InChI=1S/C7H17NO3/c8-2-1-4-10-6-7-11-5-3-9/h9H,1-8H2",C7H17NO3,163.217,163.120843,59,,41,1,, ,,,7,17,3,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2059855,m-Fluorotoluene,352-70-5,BTQZKHUEUDPRST-UHFFFAOYSA-N,1-Fluoro-3-methylbenzene,CC1=CC(F)=CC=C1,"InChI=1S/C7H7F/c1-6-3-2-4-7(8)5-6/h2-5H,1H3",C7H7F,110.131,110.053178,68,,116,,1, ,,,7,7,,,1,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025967,1-tert-Butoxy-2-propanol,57018-52-7,GQCZPFJGIXHZMB-UHFFFAOYSA-N,1-tert-Butoxypropan-2-ol,CC(O)COC(C)(C)C,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3",C7H16O2,132.203,132.115030,132,8,78,136,1,1/235,0.0,235,7,16,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1058717,"1,2-Dimethylnaphthalene",573-98-8,QNLZIZAQLLYXTC-UHFFFAOYSA-N,"1,2-Dimethylnaphthalene",CC1=C(C)C2=CC=CC=C2C=C1,"InChI=1S/C12H12/c1-9-7-8-11-5-3-4-6-12(11)10(9)2/h3-8H,1-2H3",C12H12,156.228,156.093900,92,2,100,,1,0/3,0.0,3,12,12,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3073349,2-(2-Isopropoxyethoxy)ethanol,5412-01-1,HRWADRITRNUCIY-UHFFFAOYSA-N,2-{2-[(Propan-2-yl)oxy]ethoxy}ethan-1-ol,CC(C)OCCOCCO,"InChI=1S/C7H16O3/c1-7(2)10-6-5-9-4-3-8/h7-8H,3-6H2,1-2H3",C7H16O3,148.202,148.109944,20,,34,,, ,,,7,16,3,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7027178,"1,1-Dimethoxyethane",534-15-6,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",COC(C)OC,"InChI=1S/C4H10O2/c1-4(5-2)6-3/h4H,1-3H3",C4H10O2,90.122,90.068080,128,17,97,2,1,0/235,0.0,235,4,10,2,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9026500,2-(4-Tert-Butylbenzyl)propionaldehyde,80-54-6,SDQFDHOLCGWZPU-UHFFFAOYSA-N,3-(4-tert-Butylphenyl)-2-methylpropanal,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,"InChI=1S/C14H20O/c1-11(10-15)9-12-5-7-13(8-6-12)14(2,3)4/h5-8,10-11H,9H2,1-4H3",C14H20O,204.313,204.151415,255,16,109,211,1,74/648,11.0,648,14,20,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID501015653,1-Iodopropane,107-08-4,PVWOIHVRPOBWPI-UHFFFAOYSA-N,1-Iodopropane,CCCI,"InChI=1S/C3H7I/c1-2-3-4/h2-3H2,1H3",C3H7I,169.993,169.959250,62,,117,1,1, ,,,3,7,,,,,,,1,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00865479,3-Ethyl-o-xylene,933-98-2,QUBBAXISAHIDNM-UHFFFAOYSA-N,"1-Ethyl-2,3-dimethylbenzene",CCC1=C(C)C(C)=CC=C1,"InChI=1S/C10H14/c1-4-10-7-5-6-8(2)9(10)3/h5-7H,4H2,1-3H3",C10H14,134.222,134.109550,64,,63,,1, ,,,10,14,,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7062326,"Acetamide, 2-chloro-N,N-diethyl-",2315-36-8,CQQUWTMMFMJEFE-UHFFFAOYSA-N,"2-Chloro-N,N-diethylacetamide",CCN(CC)C(=O)CCl,"InChI=1S/C6H12ClNO/c1-3-8(4-2)6(9)5-7/h3-5H2,1-2H3",C6H12ClNO,149.62,149.060742,56,3,107,,, ,,,6,12,1,1,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90176869,"2,3,4-Trimethylpyridine",2233-29-6,HOPRXXXSABQWAV-UHFFFAOYSA-N,"2,3,4-Trimethylpyridine",CC1=C(C)C(C)=NC=C1,"InChI=1S/C8H11N/c1-6-4-5-9-8(3)7(6)2/h4-5H,1-3H3",C8H11N,121.183,121.089149,25,,40,,, ,,,8,11,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021913,t-Butyl disulfide,110-06-5,BKCNDTDWDGQHSD-UHFFFAOYSA-N,2-(tert-Butyldisulfanyl)-2-methylpropane,CC(C)(C)SSC(C)(C)C,"InChI=1S/C8H18S2/c1-7(2,3)9-10-8(4,5)6/h1-6H3",C8H18S2,178.35,178.084993,57,,94,5,1, ,,,8,18,,,,,,,,2,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70870616,2-Methylpentan-3-ol,565-67-3,ISTJMQSHILQAEC-UHFFFAOYSA-N,2-Methylpentan-3-ol,CCC(O)C(C)C,"InChI=1/C6H14O/c1-4-6(7)5(2)3/h5-7H,4H2,1-3H3",C6H14O,102.177,102.104465,31,,77,,, ,,,6,14,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026792,3-Methylaniline,108-44-1,JJYPMNFTHPTTDI-UHFFFAOYSA-N,3-Methylaniline,CC1=CC(N)=CC=C1,"InChI=1S/C7H9N/c1-6-3-2-4-7(8)5-6/h2-5H,8H2,1H3",C7H9N,107.156,107.073499,186,12,137,1,1,13/889,1.0,889,7,9,,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7062667,"Benzene, 1-chloro-3-methoxy-",2845-89-8,YUKILTJWFRTXGB-UHFFFAOYSA-N,1-Chloro-3-methoxybenzene,COC1=CC(Cl)=CC=C1,"InChI=1S/C7H7ClO/c1-9-7-4-2-3-6(8)5-7/h2-5H,1H3",C7H7ClO,142.58,142.018542,57,,120,,, ,,,7,7,1,,,1,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20500355,1-Chloroethane-1-sulfonyl chloride,3518-66-9,XUWDWJZNNYTMJV-UHFFFAOYSA-N,1-Chloroethane-1-sulfonyl chloride,CC(Cl)S(Cl)(=O)=O,"InChI=1S/C2H4Cl2O2S/c1-2(3)7(4,5)6/h2H,1H3",C2H4Cl2O2S,163.01,161.930906,6,,,,, ,,,2,4,2,,,2,,,,1,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30185758,"Benzene, 1,3,5-trichloro-2,4,6-trifluoro-",319-88-0,QPXZZPSKCVNHFW-UHFFFAOYSA-N,"1,3,5-Trichloro-2,4,6-trifluorobenzene",FC1=C(Cl)C(F)=C(Cl)C(F)=C1Cl,InChI=1S/C6Cl3F3/c7-1-4(10)2(8)6(12)3(9)5(1)11,C6Cl3F3,235.41,233.901768,30,,61,,, ,,,6,,,,3,3,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60290945,1-Cyanoethyl acetate,15657-96-2,BMJFWKRWVAQUPA-UHFFFAOYSA-N,1-Cyanoethyl acetate,CC(OC(C)=O)C#N,"InChI=1/C5H7NO2/c1-4(3-6)8-5(2)7/h4H,1-2H3",C5H7NO2,113.116,113.047678,10,,25,,2, ,,,5,7,2,1,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40334199,"Ether, methyl 2-methylallyl",22418-49-1,IFUHHVOEHBXDPB-UHFFFAOYSA-N,3-Methoxy-2-methylprop-1-ene,COCC(C)=C,"InChI=1S/C5H10O/c1-5(2)4-6-3/h1,4H2,2-3H3",C5H10O,86.134,86.073165,10,,37,,5, ,,,5,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID201023930,3-Methylcyclopentanone,1757-42-2,AOKRXIIIYJGNNU-UHFFFAOYSA-N,,CC1CCC(=O)C1,"InChI=1/C6H10O/c1-5-2-3-6(7)4-5/h5H,2-4H2,1H3",C6H10O,98.145,98.073165,21,,,,1, ,,,6,10,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50870730,5-Methylhexan-2-ol,627-59-8,ZDVJGWXFXGJSIU-UHFFFAOYSA-N,5-Methylhexan-2-ol,CC(C)CCC(C)O,"InChI=1/C7H16O/c1-6(2)4-5-7(3)8/h6-8H,4-5H2,1-3H3",C7H16O,116.204,116.120115,30,,64,,, ,,,7,16,1,,,,,,,,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021499,2-Bromobutane,78-76-2,UPSXAPQYNGXVBF-UHFFFAOYSA-N,2-Bromobutane,CCC(C)Br,"InChI=1S/C4H9Br/c1-3-4(2)5/h4H,3H2,1-2H3",C4H9Br,137.02,135.988763,117,2,110,1,1,0/235,0.0,235,4,9,,,,,,1,,,,
